postcode,suburb,state,lat,lng
4825,KALKADOON,QLD,-20.67114,139.48983
4825,LANSKEY,QLD,-20.68712,139.49873
4825,LAWN HILL,QLD,-18.64587,138.54427
4825,MARY KATHLEEN,QLD,-20.75740,139.94700
4825,MENZIES,QLD,-20.71808,139.50001
4825,MICA CREEK,QLD,-20.75351,139.49110
4825,MILES END,QLD,-20.72024,139.48601
4825,MORNINGTON,QLD,-20.73536,139.49619
4825,MOUNT ISA,QLD,-20.72557,139.49271
4825,MOUNT ISA BC,QLD,-20.72900,139.49300
4825,MOUNT ISA CITY,QLD,-20.72560,139.49300
4825,MOUNT ISA DC,QLD,-20.72900,139.49300
4825,MOUNT ISA EAST,QLD,-20.72557,139.49271
4825,OSBORNE MINE,QLD,-22.09470,140.58300
4825,PARKSIDE,QLD,-20.73810,139.48856
4825,PIONEER,QLD,-20.72096,139.51018
4825,PITURIE,QLD,-21.47829,138.33692
4825,RANKEN,NT,-19.98930,136.63800
4825,RYAN,QLD,-20.69849,139.50001
4825,SOLDIERS HILL,QLD,-20.70541,139.48983
4825,SPREADBOROUGH,QLD,-20.76215,139.50001
4825,SUNSET,QLD,-20.71116,139.51018
4825,THE GAP,QLD,-20.72629,139.49873
4825,THE MONUMENT,QLD,-21.76362,139.91480
4825,TOWNVIEW,QLD,-20.73090,139.50637
4825,WAVERLEY,QLD,-21.52627,139.06585
4825,WINSTON,QLD,-20.70915,139.49873
4828,CAMOOWEAL,QLD,-19.92069,138.12133
4829,AMAROO,QLD,-23.26944,139.33781
4829,BEDOURIE,QLD,-24.33221,139.46197
4829,BOULIA,QLD,-22.91131,139.91044
4829,MIN MIN,QLD,-22.82393,140.74937
4829,STURT,QLD,-23.32509,138.40528
4829,TOKO,QLD,-22.88706,138.82550
4829,WARENDA,QLD,-22.50096,140.30510
4829,WILLS,QLD,-23.01638,139.99610
4830,AUGUSTUS DOWNS,QLD,-17.58010,138.88000
4830,BURKETOWN,QLD,-17.74096,139.54786
4830,DOOMADGEE,QLD,-17.94078,138.82695
4830,GANGALIDDA,QLD,-17.58010,138.88000
4830,GREGORY,QLD,-18.65138,139.25293
4830,GREGORY DOWNS,QLD,-18.65138,139.25293
4830,NICHOLSON,QLD,-17.42294,138.61088
4849,CARDWELL,QLD,-18.26550,146.02581
4849,DAMPER CREEK,QLD,-18.32912,146.04974
4849,HINCHINBROOK,QLD,-18.29216,146.24402
4849,LUMHOLTZ,QLD,-18.20592,145.83652
4849,RUNGOO,QLD,-18.51608,146.18650
4850,ABERGOWRIE,QLD,-18.44081,145.92927
4850,ALLINGHAM,QLD,-18.69599,146.30132
4850,BAMBAROO,QLD,-18.87109,146.17771
4850,BEMERSIDE,QLD,-18.56066,146.18891
4850,BLACKROCK,QLD,-18.68665,146.17563
4850,BRAEMEADOWS,QLD,-18.62935,146.26242
4850,COOLBIE,QLD,-18.91249,146.24055
4850,CORDELIA,QLD,-18.59575,146.25905
4850,DALRYMPLE CREEK,QLD,-18.54056,146.04478
4850,FORESTHOME,QLD,-18.61092,146.20481
4850,FORREST BEACH,QLD,-18.70010,146.29597
4850,GAIRLOCH,QLD,-18.59580,146.19202
4850,GARRAWALT,QLD,-18.51734,145.84056
4850,HALIFAX,QLD,-18.58222,146.28528
4850,HAWKINS CREEK,QLD,-18.61266,146.09402
4850,HELENS HILL,QLD,-18.76928,146.13131
4850,INGHAM,QLD,-18.64940,146.16249
4850,LANNERCOST,QLD,-18.60602,146.02759
4850,LONG POCKET,QLD,-18.51681,145.97312
4850,LUCINDA,QLD,-18.53129,146.33201
4850,MACKNADE,QLD,-18.57487,146.25577
4850,MOUNT FOX,QLD,-18.82110,145.90865
4850,ORIENT,QLD,-18.79552,146.24949
4850,PEACOCK SIDING,QLD,-18.68042,145.99666
4850,TAYLORS BEACH,QLD,-18.62437,146.32675
4850,TOOBANNA,QLD,-18.70667,146.14474
4850,TREBONNE,QLD,-18.62694,146.08111
4850,UPPER STONE,QLD,-18.74620,145.94056
4850,VALLEY OF LAGOONS,QLD,-18.89223,145.56518
4850,VICTORIA PLANTATION,QLD,-18.64123,146.19212
4850,WALLAMAN,QLD,-18.67431,145.84559
4850,WHARPS,QLD,-18.72926,146.06272
4850,YURUGA,QLD,-18.83453,146.19062
4852,BINGIL BAY,QLD,-17.82778,146.09083
4852,CARMOO,QLD,-17.94635,146.04451
4852,CLUMP POINT,QLD,-17.85660,146.11700
4852,DJIRU,QLD,-17.85318,146.07069
4852,DUNK,QLD,-17.97625,146.16901
4852,GARNERS BEACH,QLD,-17.81290,146.10028
4852,MIDGEREE BAR,QLD,-17.80863,146.08668
4852,MISSION BEACH,QLD,-17.86944,146.10694
4852,NARRAGON BEACH,QLD,-17.84800,146.10500
4852,SOUTH MISSION,QLD,-17.94373,146.08954
4852,SOUTH MISSION BEACH,QLD,-17.94370,146.09000
4852,TAM O'SHANTER,QLD,-17.90935,146.06285
4852,WONGALING BEACH,QLD,-17.90135,146.09203
4854,BILYANA,QLD,-18.12011,145.89367
4854,BIRKALLA,QLD,-17.91530,145.95257
4854,BULGUN,QLD,-17.89341,145.93307
4854,CARDSTONE,QLD,-17.83589,145.70784
4854,DINGO POCKET,QLD,-17.90363,145.81355
4854,DJARAWONG,QLD,-17.86817,145.97485
4854,EAST FELUGA,QLD,-17.88264,145.99922
4854,EURAMO,QLD,-18.00231,145.92681
4854,FELUGA,QLD,-17.87720,145.95535
4854,HULL HEADS,QLD,-17.99767,146.05862
4854,JARRA CREEK,QLD,-17.94139,145.87949
4854,KOOROOMOOL,QLD,-17.95304,145.70228
4854,LOWER TULLY,QLD,-17.99062,146.00298
4854,MERRYBURN,QLD,-17.91970,145.97485
4854,MIDGENOO,QLD,-17.89469,145.95257
4854,MOUNT MACKAY,QLD,-17.93856,145.99301
4854,MUNRO PLAINS,QLD,-17.94404,145.78630
4854,MURRAY UPPER,QLD,-18.08110,145.85028
4854,MURRIGAL,QLD,-18.04637,145.88923
4854,ROCKINGHAM,QLD,-17.99855,145.97276
4854,SILKY OAK,QLD,-17.97498,145.94491
4854,TULLY,QLD,-17.93976,145.92769
4854,TULLY HEADS,QLD,-18.00845,146.05236
4854,WALTER HILL,QLD,-17.82275,145.80349
4854,WARRAMI,QLD,-18.08964,145.82699
4855,DAVESON,QLD,-17.78654,146.02326
4855,EL ARISH,QLD,-17.80000,146.00000
4855,FRIDAY POCKET,QLD,-17.85304,146.00608
4855,GRANADILLA,QLD,-17.84559,146.02709
4855,GULNGAI,QLD,-17.78654,146.02326
4855,JAFFA,QLD,-17.78183,145.99435
4855,MAADI,QLD,-17.83226,145.98877
4855,MARIA CREEKS,QLD,-17.80268,146.02674
4855,SHELL POCKET,QLD,-17.81571,145.98320
4856,GOOLBOO,QLD,-17.72453,146.03057
4856,JAPOONVALE,QLD,-17.72179,145.92124
4856,MCCUTCHEON,QLD,-17.72080,146.05601
4856,NO 4 BRANCH,QLD,-17.76960,145.97090
4856,NO 5 BRANCH,QLD,-17.72450,146.01000
4856,NO. 4 BRANCH,QLD,-17.74930,145.96800
4856,NO. 5 BRANCH,QLD,-17.72330,146.01100
4856,SILKWOOD,QLD,-17.74052,146.00860
4856,WALTER LEVER ESTATE,QLD,-17.71935,145.97095
4857,SILKWOOD EAST,QLD,-17.74709,146.02082
4858,COMOON LOOP,QLD,-17.56393,146.03893
4858,ETTY BAY,QLD,-17.58335,146.07031
4858,MARTYVILLE,QLD,-17.61542,146.03893
4858,MOURILYAN,QLD,-17.58943,146.05351
4858,MOURILYAN HARBOUR,QLD,-17.58616,146.10163
4858,NEW HARBOURLINE,QLD,-17.61027,146.06104
4859,NO 6 BRANCH,QLD,-17.59330,145.95460
4859,NO. 6 BRANCH,QLD,-17.59590,145.96500
4859,SOUTH JOHNSTONE,QLD,-17.59646,145.99435
4860,BAMBOO CREEK,QLD,-17.56138,145.98599
4860,BELVEDERE,QLD,-17.52848,145.98877
4860,COCONUTS,QLD,-17.50240,146.06681
4860,COOROO LANDS,QLD,-17.52350,145.89689
4860,COORUMBA,QLD,-17.56896,145.91915
4860,COQUETTE POINT,QLD,-17.52718,146.07518
4860,CULLINANE,QLD,-17.51078,146.02360
4860,DARADGEE,QLD,-17.47309,146.00828
4860,EAST INNISFAIL,QLD,-17.53352,146.03475
4860,EAST PALMERSTON,QLD,-17.58561,145.86280
4860,EATON,QLD,-17.50324,146.04451
4860,EUBENANGEE,QLD,-17.43463,145.99226
4860,FITZGERALD CREEK,QLD,-17.48504,145.97340
4860,FLYING FISH POINT,QLD,-17.49533,146.08354
4860,GARRADUNGA,QLD,-17.45470,146.00630
4860,GOONDI,QLD,-17.50084,146.00549
4860,GOONDI BEND,QLD,-17.51736,146.01106
4860,GOONDI HILL,QLD,-17.52873,146.01664
4860,HUDSON,QLD,-17.52549,145.99992
4860,INNISFAIL,QLD,-17.52263,146.02852
4860,INNISFAIL ESTATE,QLD,-17.51868,146.04451
4860,JUBILEE HEIGHTS,QLD,-17.46837,146.02883
4860,MIGHELL,QLD,-17.54010,146.02221
4860,MUNDOO,QLD,-17.55757,146.01942
4860,NERADA,QLD,-17.54568,145.88289
4860,NGATJAN,QLD,-17.49700,145.91000
4860,NJATJAN,QLD,-27.55387,153.05369
4860,O’BRIENS HILL,QLD,-17.56138,145.98599
4860,O'BRIENS HILL,QLD,-17.51095,145.98460
4860,PALMERSTON,QLD,-17.59698,145.61482
4860,PIN GIN HILL,QLD,-17.56518,145.95257
4860,SOUTH INNISFAIL,QLD,-17.54346,146.05287
4860,STOTERS HILL,QLD,-17.53552,145.97206
4860,SUNDOWN,QLD,-17.49893,146.02221
4860,UPPER DARADGEE,QLD,-17.52466,145.96579
4860,VALETTAS ESTATE,QLD,-17.52270,146.02800
4860,VASA VIEWS,QLD,-17.46447,145.96371
4860,WANJURU,QLD,-17.44823,146.06268
4860,WEBB,QLD,-17.53005,146.05008
4860,WOOROONOORAN,QLD,-17.44332,145.85809
4861,BABINDA,QLD,-17.34075,145.92758
4861,BARTLE FRERE,QLD,-17.43911,145.88576
4861,EAST RUSSELL,QLD,-17.31463,145.96301
4865,GOLDSBOROUGH,QLD,-17.15432,145.74367
4865,GORDONVALE,QLD,-17.08317,145.79612
4865,GREEN HILL,QLD,-17.04594,145.81478
4865,KAMMA,QLD,-17.02579,145.81076
4865,LITTLE MULGRAVE,QLD,-17.12086,145.70320
4865,MERINGA,QLD,-17.07780,145.77500
4865,PACKERS CAMP,QLD,-17.03907,145.79657
4865,PYRAMID,QLD,-17.11280,145.77300
4868,BAYVIEW HEIGHTS,QLD,-16.96300,145.73000
4868,MOUNT SHERIDAN,QLD,-16.98666,145.73283
4868,TARRAWARRA,QLD,-37.64700,145.43600
4868,WHITE ROCK,QLD,-16.97456,145.76340
4868,WOREE,QLD,-16.95000,145.75000
4869,BENTLEY PARK,QLD,-17.00400,145.73800
4869,CENTENARY PARK,QLD,-17.00550,145.74200
4869,EDMONTON,QLD,-17.01667,145.75000
4869,MOUNT PETER,QLD,-17.06860,145.73631
4869,TAMARIND GARDENS,QLD,-17.01880,145.74500
4869,WRIGHTS CREEK,QLD,-17.04098,145.77255
4870,AEROGLEN,QLD,-16.88468,145.74656
4870,BARRON GORGE,QLD,-16.88018,145.66920
4870,BRINSMEAD,QLD,-16.89652,145.71617
4870,BUNGALOW,QLD,-16.93869,145.75645
4870,CAIRNS,QLD,-16.91865,145.74055
4870,CAIRNS CENTRAL,QLD,-16.92528,145.77167
4870,CAIRNS CITY,QLD,-16.91855,145.77805
4870,CAIRNS DC,QLD,-16.92530,145.77200
4870,CAIRNS MC,QLD,-16.93900,145.77000
4870,CAIRNS MCLEOD STREET,QLD,-16.91410,145.76400
4870,CAIRNS NORTH,QLD,-16.90291,145.76340
4870,CAIRNS ORCHID PLAZA,QLD,-16.92273,145.77722
4870,EARLVILLE,QLD,-16.95084,145.73283
4870,EARLVILLE BC,QLD,-16.94250,145.74000
4870,EDGE HILL,QLD,-16.90073,145.73839
4870,FRESHWATER,QLD,-16.88333,145.71667
4870,KAMERUNGA,QLD,-16.87591,145.68840
4870,KANIMBLA,QLD,-16.92315,145.72172
4870,LAKE MORRIS,QLD,-16.94970,145.70700
4870,LAMB RANGE,QLD,-16.97946,145.67700
4870,MACKINNON,QLD,-16.91860,145.74100
4870,MANOORA,QLD,-16.91608,145.73839
4870,MANUNDA,QLD,-16.91818,145.74950
4870,MARTYNVALE,QLD,-16.91860,145.74100
4870,MOOROOBOOL,QLD,-16.93500,145.73100
4870,NORTH CAIRNS,QLD,-16.90291,145.76340
4870,PARRAMATTA PARK,QLD,-16.92646,145.76618
4870,PORTSMITH,QLD,-16.94060,145.76788
4870,REDLYNCH,QLD,-16.92096,145.69673
4870,STRATFORD,QLD,-16.87767,145.73145
4870,WESTCOURT,QLD,-16.93049,145.75367
4870,WHITFIELD,QLD,-16.88944,145.73283
4871,ABINGDON DOWNS,QLD,-17.86115,143.21514
4871,ALMADEN,QLD,-17.33955,144.67860
4871,ALOOMBA,QLD,-17.10700,145.83200
4871,AMBER,QLD,-17.72029,144.23855
4871,AURUKUN,QLD,-13.35496,141.72439
4871,BASILISK,QLD,-17.67127,145.98844
4871,BELLENDEN KER,QLD,-17.27711,145.92472
4871,BLACKBULL,QLD,-17.86858,141.72529
4871,BOLWARRA,QLD,-17.44092,144.04165
4871,BOMBEETA,QLD,-17.67575,145.96683
4871,BOOGAN,QLD,-17.60905,146.01942
4871,BRAMSTON BEACH,QLD,-17.36323,146.01839
4871,BULLERINGA,QLD,-17.61930,143.90160
4871,CAMP CREEK,QLD,-17.62309,145.95605
4871,CHILLAGOE,QLD,-17.15251,144.51873
4871,CLARAVILLE,QLD,-18.56401,141.72680
4871,COEN,QLD,-13.94534,143.19921
4871,CONJUBOY,QLD,-18.71908,144.64857
4871,CORALIE,QLD,-18.20507,141.81087
4871,COWLEY,QLD,-17.67890,146.05252
4871,COWLEY BEACH,QLD,-17.69816,146.09766
4871,COWLEY CREEK,QLD,-17.69674,146.03336
4871,CROYDON,QLD,-18.20607,142.24357
4871,CRYSTALBROOK,QLD,-17.46044,144.38480
4871,CURRAJAH,QLD,-17.58196,145.98599
4871,DEERAL,QLD,-17.21442,145.91154
4871,DESAILLY,QLD,-16.41662,144.86969
4871,EAST CREEK,QLD,-19.08071,141.74356
4871,EAST TRINITY,QLD,-16.95844,145.80996
4871,EDWARD RIVER,QLD,-14.77121,142.30895
4871,EINASLEIGH,QLD,-18.52374,144.09029
4871,ESMERALDA,QLD,-18.85262,142.63983
4871,FISHERY FALLS,QLD,-17.18451,145.89689
4871,FITZROY ISLAND,QLD,-16.93367,145.99435
4871,FORSAYTH,QLD,-18.60727,143.74505
4871,FOSSILBROOK,QLD,-17.87349,144.26818
4871,FOUR MILE BEACH,QLD,-16.51920,145.47300
4871,GEORGETOWN,QLD,-18.28673,143.48125
4871,GERMANTOWN,QLD,-17.64250,145.96649
4871,GILBERT RIVER,QLD,-18.26999,142.73914
4871,GILBERTON,QLD,-17.86115,143.21514
4871,GLEN BOUGHTON,QLD,-16.94415,145.81899
4871,GREEN ISLAND,QLD,-16.75898,145.97438
4871,GUNUNA,QLD,-18.54715,143.22442
4871,HELENVALE,QLD,-15.70870,145.22600
4871,HURRICANE,QLD,-16.53135,144.62551
4871,JULATTEN,QLD,-16.57020,145.35998
4871,KARRON,QLD,-17.56117,141.59932
4871,KIDSTON,QLD,-18.88910,144.13900
4871,KOAH,QLD,-16.88600,145.55100
4871,KOWANYAMA,QLD,-15.47397,141.74522
4871,KURRIMINE BEACH,QLD,-17.74004,146.13655
4871,LAKELAND,QLD,-15.86137,144.85535
4871,LAKELAND DOWNS,QLD,-15.86140,144.85500
4871,LAURA,QLD,-15.49575,144.16480
4871,LOCKHART,QLD,-12.78552,143.30656
4871,LOWER COWLEY,QLD,-17.69731,146.07762
4871,LYNDHURST,QLD,-19.20511,144.37197
4871,MACALISTER RANGE,QLD,-16.77761,145.65508
4871,MAMU,QLD,-17.86115,143.21514
4871,MENA CREEK,QLD,-17.66838,145.93099
4871,MIRIWINNI,QLD,-17.39687,145.90315
4871,MIRRIWINNI,QLD,-17.39690,145.90300
4871,MORESBY,QLD,-17.64008,146.03336
4871,MORNINGTON ISLAND,QLD,-16.51749,139.40594
4871,MOUNT CARBINE,QLD,-16.57155,145.19551
4871,MOUNT MOLLOY,QLD,-16.67436,145.32887
4871,MOUNT MULLIGAN,QLD,-16.85083,144.87706
4871,MOUNT SURPRISE,QLD,-18.21736,144.35705
4871,NORTHHEAD,QLD,-18.72027,143.17219
4871,NYCHUM,QLD,-16.76543,144.49503
4871,PETFORD,QLD,-17.34477,144.93005
4871,PORMPURAAW,QLD,-14.90004,141.62024
4871,PORTLAND ROADS,QLD,-12.92177,143.02329
4871,ROOKWOOD,QLD,-17.01766,144.24727
4871,SANDY POCKET,QLD,-17.65662,146.03893
4871,SOUTH WELLESLEY ISLANDS,QLD,-17.04872,139.41657
4871,SOUTHEDGE,QLD,-16.74372,145.34010
4871,SPRINGFIELD,QLD,-17.93232,144.51570
4871,SPURGEON,QLD,-16.20920,145.05800
4871,STOCKTON,QLD,-17.57613,146.02221
4871,STRATHMORE,QLD,-17.39458,142.73366
4871,TALAROO,QLD,-18.05612,143.88251
4871,THORNBOROUGH,QLD,-17.01279,145.13638
4871,UTCHEE CREEK,QLD,-17.63069,145.91915
4871,WANGAN,QLD,-17.57289,146.00549
4871,WARRUBULLEN,QLD,-17.70112,146.01198
4871,WAUGH POCKET,QLD,-17.44677,145.93864
4871,WELLESLEY ISLANDS,QLD,-16.72528,139.46850
4871,WEST WELLESLEY ISLANDS,QLD,-16.72528,139.46850
4871,WOOPEN CREEK,QLD,-17.47363,145.86836
4871,YARRABAH,QLD,-16.92808,145.87202
4872,BARRINE,QLD,-17.23358,145.61901
4872,BARWIDGI,QLD,-17.66597,144.64017
4872,CAIRNS MC,QLD,-16.91860,145.77800
4872,DANBULLA,QLD,-17.20353,145.67060
4872,DIMBULAH,QLD,-17.16518,145.08412
4872,FORTY MILE,QLD,-17.96882,144.76387
4872,GLEN RUTH,QLD,-18.00716,145.41984
4872,GUNNAWARRA,QLD,-17.89543,145.05706
4872,INNOT HOT SPRINGS,QLD,-17.71133,145.26353
4872,KAIRI,QLD,-17.21667,145.55000
4872,KIRRAMA,QLD,-18.19237,145.59918
4872,KOOMBOOLOOMBA,QLD,-17.81666,145.55384
4872,KOWROWA,QLD,-16.80530,145.56123
4872,KURANDA,QLD,-16.81670,145.63300
4872,LAKE TINAROO,QLD,-17.18189,145.56354
4872,LAKESIDE ESTATE,QLD,-25.53430,152.10800
4872,MINNAMOOLKA,QLD,-18.24906,145.03749
4872,MOUNT GARNET,QLD,-17.67767,145.10827
4872,MUNDERRA,QLD,-17.66763,144.88993
4872,MUTCHILBA,QLD,-17.17066,145.21073
4872,MYOLA,QLD,-16.80440,145.60900
4872,SILVER VALLEY,QLD,-17.62487,145.29569
4872,TINAROO,QLD,-17.18796,145.55320
4872,WAIRUNA,QLD,-18.43618,145.48161
4872,WALKAMIN,QLD,-17.12806,145.42778
4873,BAILEY CREEK,QLD,-24.94740,151.07900
4873,BAMBOO,QLD,-16.37842,145.38661
4873,BONNIE DOON,QLD,-16.47302,145.38938
4873,CAPE TRIBULATION,QLD,-16.08779,145.45478
4873,CASSOWARY,QLD,-16.49713,145.39628
4873,COOYA BEACH,QLD,-16.44226,145.43055
4873,COW BAY,QLD,-16.23192,145.45625
4873,DAGMAR,QLD,-16.16793,145.22724
4873,DAINTREE,QLD,-16.25000,145.31667
4873,DEDIN,QLD,-16.27080,145.18693
4873,DIWAN,QLD,-16.20176,145.40494
4873,FINLAY VALE,QLD,-16.46028,145.35030
4873,FINLAYVALE,QLD,-16.46030,145.35000
4873,FOREST CREEK,QLD,-16.24501,145.39726
4873,KIMBERLEY,QLD,-16.25770,145.44128
4873,LOW ISLES,QLD,-16.38618,145.56539
4873,LOWER DAINTREE,QLD,-16.26214,145.36072
4873,MIALLO,QLD,-16.39527,145.36966
4873,MOSSMAN,QLD,-16.45000,145.37333
4873,MOSSMAN GORGE,QLD,-16.47442,145.34831
4873,NEWELL,QLD,-16.42770,145.39990
4873,NOAH,QLD,-16.18021,145.34911
4873,ROCKY POINT,QLD,-16.39247,145.40916
4873,SHANNONVALE,QLD,-16.50275,145.37946
4873,SPURGEON,QLD,-16.20917,145.05750
4873,STEWART CREEK VALLEY,QLD,-16.29652,145.30675
4873,SYNDICATE,QLD,-16.41723,145.35421
4873,THORNTON BEACH,QLD,-16.17309,145.44126
4873,UPPER DAINTREE,QLD,-16.22364,145.29189
4873,WHYANBEEL,QLD,-16.38425,145.34131
4873,WONGA,QLD,-16.31812,145.40910
4873,WONGA BEACH,QLD,-16.31810,145.40900
4874,EVANS LANDING,QLD,-12.66348,141.85359
4874,JARDINE RIVER,QLD,-11.14985,142.67972
4874,MAPOON,QLD,-11.86319,142.18307
4874,MISSION RIVER,QLD,-12.68473,141.88670
4874,NANUM,QLD,-12.64194,141.86306
4874,NAPRANUM,QLD,-12.46616,142.14877
4874,ROCKY POINT,QLD,-12.62026,141.88662
4874,SHELBURNE,QLD,-12.01590,142.98505
4874,TRUNDING,QLD,-12.63188,141.87077
4874,WEIPA,QLD,-12.64929,141.84699
4874,WEIPA AIRPORT,QLD,-12.68096,141.92396
4874,WENLOCK,QLD,-12.49862,142.62517
4875,BADU ISLAND,QLD,-10.11642,142.12755
4875,BANKS ISLAND,QLD,-10.17060,142.25500
4875,BOIGU,QLD,-9.27405,142.22300
4875,BOIGU ISLAND,QLD,-9.27405,142.22300
4875,BURRAR ISLET,QLD,-10.11642,142.12755
4875,COCONUT ISLAND,QLD,-10.04965,143.06941
4875,DARNLEY ISLAND,QLD,-9.57970,143.77896
4875,DAUAN ISLAND,QLD,-9.42174,142.53623
4875,DOWAR ISLET,QLD,-10.11642,142.12755
4875,ERUB,QLD,-9.57970,143.77896
4875,ERUB ISLAND,QLD,-9.57970,143.77900
4875,GUIJAR ISLET,QLD,-10.11642,142.12755
4875,HORN,QLD,-10.61160,142.28700
4875,HORN ISLAND,QLD,-10.61164,142.28686
4875,IAMA,QLD,-9.90298,142.77500
4875,IAMA ISLAND,QLD,-10.11642,142.12755
4875,JERVIS ISLAND,QLD,-9.96667,142.18300
4875,KERIRI ISLAND,QLD,-10.54950,142.20700
4875,KUBIN,QLD,-10.11642,142.12755
4875,KUBIN VILLAGE,QLD,-10.23537,142.21845
4875,MABUIAG,QLD,-9.95532,142.18300
4875,MABUIAG ISLAND,QLD,-9.95532,142.18327
4875,MASIG,QLD,-9.75164,143.40800
4875,MASIG ISLAND,QLD,-9.75164,143.40800
4875,MER ISLAND,QLD,-10.11642,142.12755
4875,MOA ISLAND,QLD,-10.17056,142.25497
4875,MULGRAVE ISLAND,QLD,-10.11642,142.12755
4875,MURRAY ISLAND,QLD,-9.91860,144.04939
4875,PORUMA ISLAND,QLD,-10.04970,143.06900
4875,PRINCE OF WALES,QLD,-10.71410,142.19100
4875,SAIBAI ISLAND,QLD,-9.40513,142.69210
4875,STEPHENS ISLAND,QLD,-9.50780,143.54598
4875,TALBOT ISLAND,QLD,-9.27405,142.22300
4875,THURSDAY ISLAND,QLD,-10.57992,142.21939
4875,UGAR ISLAND,QLD,-10.11642,142.12755
4875,WARRABER ISLAND,QLD,-10.20822,142.82457
4875,WARRABER ISLET,QLD,-10.20820,142.82500
4875,WAUA ISLET,QLD,-10.11642,142.12755
4875,YAM ISLAND,QLD,-9.90298,142.77503
4875,YORKE ISLAND,QLD,-9.75164,143.40816
4876,BAMAGA,QLD,-10.89022,142.38938
4876,INJINOO,QLD,-10.90572,142.33203
4876,NEW MAPOON,QLD,-10.78768,142.43899
4876,PUNSAND,QLD,-10.89022,142.38938
4876,SEISIA,QLD,-10.85006,142.36910
4876,SOMERSET,QLD,-10.89022,142.38938
4876,UMAGICO,QLD,-10.89279,142.35137
4877,CRAIGLIE,QLD,-16.53594,145.46015
4877,KILLALOE,QLD,-16.48891,145.41982
4877,LOW ISLES,QLD,-16.38620,145.56500
4877,MOWBRAY,QLD,-16.56970,145.47555
4877,OAK BEACH,QLD,-16.59128,145.51919
4877,PORT DOUGLAS,QLD,-16.48361,145.46528
4877,WANGETTI,QLD,-16.65791,145.56557
4878,BARRON,QLD,-16.85833,145.70020
4878,CARAVONICA,QLD,-16.86722,145.68806
4878,HOLLOWAYS BEACH,QLD,-16.84222,145.73917
4878,LAKE PLACID,QLD,-16.86910,145.68100
4878,MACHANS BEACH,QLD,-16.85556,145.74778
4878,SMITHFIELD,QLD,-16.83139,145.69083
4878,YORKEYS KNOB,QLD,-16.81200,145.72100
4879,BUCHAN POINT,QLD,-16.73660,145.66200
4879,CLIFTON BEACH,QLD,-16.77054,145.67174
4879,ELLIS BEACH,QLD,-16.72287,145.67572
4879,KEWARRA BEACH,QLD,-16.78750,145.67639
4879,PALM COVE,QLD,-16.74405,145.67095
4879,TRINITY BEACH,QLD,-16.78333,145.70000
4879,TRINITY PARK,QLD,-16.80749,145.70506
4880,ARRIGA,QLD,-17.02019,145.29341
4880,BIBOOHRA,QLD,-16.86490,145.43408
4880,BILWON,QLD,-16.85270,145.45000
4880,CHEWKO,QLD,-17.08763,145.36193
4880,GLEN RUSSELL,QLD,-16.94857,145.20661
4880,MAREEBA,QLD,-17.00194,145.43885
4880,MARYFARMS,QLD,-16.99410,145.35900
4880,PADDYS GREEN,QLD,-17.01188,145.34822
4881,KOAH,QLD,-16.88601,145.55140
4881,KURANDA,QLD,-16.81667,145.63333
4881,MONA MONA,QLD,-16.79365,145.56210
4881,SPEEWAH,QLD,-16.88979,145.61346
4882,TOLGA,QLD,-17.20317,145.45171
4883,ATHERTON,QLD,-17.26608,145.48586
4883,CARRINGTON,QLD,-17.30268,145.46293
4883,EAST BARRON,QLD,-17.29233,145.55245
4883,UPPER BARRON,QLD,-17.35005,145.53997
4883,WONGABEL,QLD,-17.32442,145.46447
4884,GADGARRA,QLD,-17.26635,145.72144
4884,LAKE BARRINE,QLD,-17.25027,145.65231
4884,LAKE EACHAM,QLD,-17.28485,145.62595
4884,YUNGABURRA,QLD,-17.27111,145.58306
4885,BUTCHERS CREEK,QLD,-17.30800,145.69083
4885,GLEN ALLYN,QLD,-17.38590,145.68770
4885,JAGGAN,QLD,-17.39328,145.60722
4885,KUREEN,QLD,-17.33169,145.59682
4885,MALANDA,QLD,-17.34908,145.59404
4885,NORTH JOHNSTONE,QLD,-17.32885,145.65960
4885,PEERAMON,QLD,-17.31120,145.59682
4885,TARZALI,QLD,-17.42255,145.61277
4885,TOPAZ,QLD,-17.41698,145.71895
4886,BEATRICE,QLD,-17.54993,145.58919
4886,ELLINJAA,QLD,-17.51143,145.64300
4886,MAALAN,QLD,-17.60833,145.57123
4886,MIDDLEBROOK,QLD,-17.56041,145.62941
4886,MILLAA MILLAA,QLD,-17.51447,145.60444
4886,MINBUN,QLD,-17.47287,145.56388
4886,MOREGATTA,QLD,-17.48384,145.59370
4886,MUNGALLI,QLD,-17.55188,145.70187
4887,HERBERTON,QLD,-17.38333,145.38333
4887,IRVINEBANK,QLD,-17.43262,145.22074
4887,KALUNGA,QLD,-17.44089,145.38523
4887,MOOMIN,QLD,-17.36520,145.40667
4887,WATSONVILLE,QLD,-17.35506,145.32766
4887,WONDECLA,QLD,-17.42515,145.43678
4888,EVELYN,QLD,-17.50865,145.50325
4888,KABAN,QLD,-17.52132,145.39249
4888,MILLSTREAM,QLD,-17.65586,145.42123
4888,RAVENSHOE,QLD,-17.60917,145.48361
4888,TUMOULIN,QLD,-17.58052,145.46333
4890,HOWITT,QLD,-17.18715,141.53681
4890,NORMAN,QLD,-17.67898,141.07652
4890,NORMANTON,QLD,-17.67423,141.07524
